"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Water Temp","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","Pitch Angle","Yaw Angle"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","°C","g","g","g","deg/s","deg/s","deg/s","°C","V","rpm","deg","deg","deg"
"180.600","83.6861","16","0.8999","0.0461","-0.2455","-11.1564","21.8031","151.9133","4.6000","0.1000","61.0878","44.98518628","4.85409023","68.2","0.58","0.87","0.77","-19.2","5.2","-12.0","150.6","3.5","13160","1.9","41.8","-14.5"
"180.650","83.6930","16","0.8571","0.0469","-0.2507","-10.1399","20.7485","151.8920","4.6000","0.1000","64.1982","44.98519667","4.85408781","68.2","0.59","0.85","0.77","-8.4","11.4","-8.6","150.2","3.5","13171","2.0","41.9","-15.6"
"180.700","83.8417","16","0.8232","0.0753","-0.2389","-9.0952","19.9079","151.9002","4.6000","0.1000","67.0277","44.98520717","4.85408579","68.1","0.61","0.83","0.79","-1.8","3.5","-8.0","148.7","3.5","13191","1.6","41.9","-16.5"
"180.750","83.7635","16","0.7960","0.1006","-0.2392","-8.1610","19.2201","151.9001","4.6000","0.1055","69.3616","44.98521765","4.85408379","68.2","0.61","0.79","0.80","-3.8","2.4","-7.0","147.2","3.5","13197","1.0","41.9","-17.2"
"180.800","83.8739","16","0.7432","0.0983","-0.2232","-7.1452","17.9103","151.9053","4.6000","0.1100","74.5324","44.98522815","4.85408218","68.2","0.59","0.71","0.78","-6.3","1.5","-10.8","145.7","3.5","13205","0.7","41.9","-17.8"
"180.850","84.2252","16","0.6475","0.0848","-0.2209","-6.3375","15.5723","151.9042","4.6000","0.1100","86.0816","44.98523878","4.85408082","68.3","0.61","0.63","0.77","-2.1","-5.1","-10.3","144.2","3.5","13213","0.6","41.9","-18.4"
"180.900","84.4421","15","0.5716","0.0710","-0.2381","-5.6984","13.7257","151.8839","4.6000","0.1100","97.9139","44.98524938","4.85407942","68.3","0.61","0.55","0.79","-13.1","-7.5","-7.5","142.7","3.5","13229","0.5","41.9","-19.1"
"180.950","84.5644","15","0.4844","0.0921","-0.2260","-5.1258","11.6147","151.8848","4.6000","0.1100","115.8773","44.98526002","4.85407825","68.4","0.63","0.48","0.78","-14.8","41.9","-3.8","141.2","3.5","13266","0.6","41.9","-19.8"
"181.000","84.7934","15","0.4248","0.1028","-0.2202","-4.6582","10.1652","151.8857","4.6000","0.1100","132.7594","44.98527067","4.85407709","68.4","0.66","0.42","0.80","-8.6","-1.7","-8.6","139.7","3.5","13293","0.9","41.7","-20.2"
"181.050","84.8394","16","0.3676","0.1077","-0.2139","-4.2053","8.7780","151.8943","4.6000","0.1100","153.8242","44.98528125","4.85407605","68.4","0.61","0.36","0.77","-10.8","-11.7","-4.1","138.2","3.5","13281","1.2","41.7","-20.4"
"181.100","84.8723","16","0.3412","0.0911","-0.1995","-3.7894","8.1293","151.8924","4.6000","0.1100","166.1630","44.98529188","4.85407520","68.5","0.60","0.30","0.74","-12.1","-8.4","1.4","136.7","3.5","13276","1.6","41.7","-20.6"
"181.150","84.9759","16","0.3287","0.0732","-0.1998","-3.3887","7.8177","151.8853","4.6000","0.1100","172.9957","44.98530258","4.85407443","68.5","0.56","0.27","0.70","-1.3","53.2","-3.0","135.2","3.5","13295","1.8","41.7","-21.1"
"181.200","85.2932","16","0.3320","0.0566","-0.1853","-3.1371","7.8856","151.8993","4.6000","0.1100","172.1479","44.98531327","4.85407363","68.6","0.58","0.29","0.68","7.6","22.3","-9.0","133.7","3.5","13310","1.6","41.7","-21.6"
"181.250","85.4764","16","0.3333","0.0239","-0.1804","-2.7522","7.9070","151.8981","4.6000","0.1100","172.0501","44.98532396","4.85407293","68.6","0.58","0.36","0.71","-2.6","5.6","-18.2","132.2","3.5","13323","1.3","41.7","-22.2"
"181.300","85.5313","16","0.3549","0.0191","-0.1670","-2.1697","8.4166","151.9005","4.6000","0.1100","161.7361","44.98533472","4.85407253","68.7","0.58","0.37","0.72","-2.5","-1.7","-26.7","130.7","3.5","13315","1.5","41.6","-22.8"
"181.350","85.4721","16","0.3542","0.0419","-0.1578","-1.6592","8.3963","151.9001","4.6000","0.1100","162.0153","44.98534545","4.85407214","68.7","0.57","0.35","0.70","12.3","-3.9","-11.9","129.1","3.5","13327","1.4","41.6","-23.2"
"181.400","85.4385","16","0.3473","0.0648","-0.1509","-1.1885","8.2234","151.9055","4.6000","0.1100","165.3568","44.98535611","4.85407193","68.9","0.61","0.40","0.75","11.9","18.9","18.4","127.6","3.5","13355","0.7","41.6","-23.3"
"181.450","85.4340","16","0.3457","0.0692","-0.1433","-0.9890","8.1760","151.9110","4.6000","0.1100","166.3065","44.98536685","4.85407173","68.9","0.55","0.39","0.77","-11.4","22.4","29.4","126.1","3.5","13388","0.1","41.5","-23.0"
"181.500","85.5634","16","0.3196","0.0867","-0.1318","-0.5267","7.5482","151.9173","4.6000","0.1100","180.4111","44.98537761","4.85407172","68.9","0.51","0.33","0.71","-6.8","2.4","14.3","124.6","3.5","13422","0.3","41.5","-22.8"
"181.550","85.8806","16","0.2823","0.0890","-0.1226","-0.2147","6.6544","151.9162","4.6000","0.1100","205.4038","44.98538836","4.85407176","69.0","0.45","0.28","0.69","-0.5","1.0","-2.2","123.1","3.5","13445","0.6","41.6","-22.6"
"181.600","86.0660","16","0.2640","0.0975","-0.1462","-0.0285","6.2129","151.8934","4.6000","0.1100","220.4744","44.98539922","4.85407174","69.1","0.50","0.25","0.67","2.4","9.3","-8.1","121.6","3.5","13413","0.8","41.8","-22.6"
"181.650","86.4163","16","0.2248","0.1144","-0.1474","0.3449","5.2803","151.8881","4.6000","0.1100","260.4714","44.98541006","4.85407197","69.1","0.52","0.21","0.70","5.3","2.1","-7.7","122.4","3.5","13451","0.9","41.8","-22.7"
"181.700","86.8249","16","0.1534","0.1179","-0.1392","0.5616","3.5938","151.8910","4.6000","0.1100","384.5103","44.98542097","4.85407213","69.2","0.57","0.19","0.73","7.0","-0.8","-0.3","124.7","3.5","13456","0.5","41.9","-22.9"
"181.750","86.8047","16","0.1107","0.0991","-0.1325","0.7156","2.5872","151.8924","4.6000","0.1100","533.9906","44.98543184","4.85407235","69.2","0.57","0.17","0.77","-1.0","-12.7","0.7","126.9","3.5","13472","0.1","41.9","-22.9"
"181.800","86.8506","16","0.1045","0.0993","-0.1240","0.9545","2.4367","151.8922","4.6000","0.1100","567.2628","44.98544271","4.85407267","69.4","0.59","0.13","0.78","-2.1","-17.4","0.5","129.2","3.5","13490","0.0","41.9","-22.9"
"181.850","86.7349","16","0.0941","0.0960","-0.1164","0.8721","2.1901","151.8962","4.6000","0.1100","630.3001","44.98545350","4.85407285","69.5","0.61","0.09","0.78","2.1","-14.2","0.3","131.4","3.5","13515","0.1","41.9","-22.9"
"181.900","87.1399","15","0.0926","0.0861","-0.1261","0.9725","2.1523","151.8951","4.6000","0.1100","644.3688","44.98546448","4.85407314","69.6","0.65","0.07","0.82","1.1","-6.0","2.2","133.6","3.5","13534","0.2","41.9","-22.9"
"181.950","87.2266","15","0.0734","0.0755","-0.1244","1.1526","1.7024","151.8904","4.6000","0.1100","815.4675","44.98547543","4.85407350","69.6","0.64","0.07","0.85","-2.3","-3.4","3.3","135.9","3.5","13560","0.3","41.8","-23.0"
"182.000","87.4354","15","0.0835","0.0656","-0.1111","1.0510","1.9346","151.8977","4.6000","0.1100","719.3230","44.98548638","4.85407384","69.7","0.63","0.07","0.84","-6.7","-0.7","2.5","138.1","3.5","13590","0.4","41.8","-23.0"
"182.050","87.4070","15","0.0651","0.0623","-0.0939","0.9757","1.5064","151.9051","4.6000","0.1100","923.4904","44.98549730","4.85407401","69.9","0.60","0.07","0.82","-4.9","1.0","2.9","140.3","3.5","13606","0.6","41.8","-23.0"
"182.100","87.7543","15","0.0564","0.0646","-0.1055","1.3912","1.3030","151.8915","4.6000","0.1100","1071.8916","44.98550831","4.85407451","69.9","0.57","0.09","0.78","-3.1","9.5","1.9","142.6","3.5","13623","0.7","41.8","-23.0"
"182.150","88.2240","15","0.0659","0.0861","-0.1077","1.6930","1.5197","151.8916","4.6000","0.1100","923.9571","44.98551945","4.85407506","70.0","0.60","0.11","0.77","0.4","6.5","0.3","144.8","3.5","13638","0.8","41.8","-23.1"
"182.200","88.1300","15","0.0858","0.1005","-0.1172","1.6613","1.9756","151.8800","4.6000","0.1100","709.9890","44.98553048","4.85407553","70.2","0.62","0.11","0.80","3.2","7.0","0.0","147.0","3.5","13668","0.9","41.8","-23.1"
"182.250","87.8221","15","0.0976","0.0884","-0.1185","1.6305","2.2425","151.8838","4.6000","0.1200","623.2853","44.98554139","4.85407596","70.3","0.62","0.09","0.80","2.6","-0.2","0.8","149.3","3.5","13688","0.8","41.8","-23.1"
"182.300","87.9887","15","0.1022","0.0838","-0.1025","1.6318","2.3457","151.8809","4.6000","0.1200","597.0117","44.98555239","4.85407634","70.4","0.60","0.07","0.80","-3.5","-16.0","1.1","151.5","3.5","13718","0.7","41.8","-23.1"
"182.350","88.2454","15","0.1019","0.0917","-0.1058","1.7250","2.3335","151.8722","4.6000","0.1200","601.8653","44.98556344","4.85407689","70.5","0.59","0.07","0.79","-6.1","-19.4","-0.8","153.7","3.5","13735","0.7","41.8","-23.2"
"182.400","88.6501","15","0.1101","0.1009","-0.1037","1.8761","2.5166","151.8805","4.6000","0.1200","560.6495","44.98557465","4.85407746","70.7","0.55","0.08","0.77","-6.0","-20.7","-6.4","156.0","3.5","13756","1.0","41.9","-23.3"
"182.450","88.9834","15","0.1204","0.0879","-0.0958","2.0430","2.7467","151.8689","4.6000","0.1200","515.6130","44.98558581","4.85407809","70.8","0.56","0.11","0.74","-4.9","-18.8","-10.1","158.2","3.5","13776","1.3","42.0","-23.6"
"182.500","89.2142","15","0.1274","0.0919","-0.1241","2.4272","2.9015","151.8538","4.6000","0.1170","489.3621","44.98559703","4.85407873","70.9","0.58","0.12","0.75","0.5","3.0","-5.8","160.4","3.5","13807","1.4","42.1","-23.9"
"182.550","89.1706","15","0.1558","0.0820","-0.1168","2.5908","3.5408","151.8535","4.6000","0.1155","400.8143","44.98560815","4.85407943","71.0","0.65","0.17","0.78","-3.7","23.3","-1.2","162.7","3.5","13820","1.1","42.1","-24.2"
"182.600","89.1802","15","0.2063","0.0944","-0.1047","2.6689","4.6814","151.8521","4.6000","0.1200","303.1899","44.98561925","4.85408021","71.2","0.62","0.19","0.81","-1.2","14.3","1.3","164.9","3.5","13841","0.9","42.0","-24.4"
"182.650","89.3591","15","0.2258","0.0968","-0.0826","2.7605","5.1164","151.8673","4.6000","0.1200","277.9695","44.98563048","4.85408111","71.2","0.60","0.20","0.76","-2.1","3.2","0.3","166.3","3.5","13856","0.9","42.0","-24.6"
"182.700","89.4184","15","0.2122","0.0554","-0.0720","3.0988","4.7989","151.8823","4.6000","0.1200","296.5526","44.98564164","4.85408196","71.4","0.58","0.18","0.74","-1.6","2.8","-1.7","167.3","3.5","13885","1.1","42.1","-24.8"
"182.750","89.4943","15","0.1978","0.0240","-0.0878","3.3645","4.4694","151.8691","4.6000","0.1200","318.6884","44.98565284","4.85408301","71.5","0.58","0.18","0.73","-2.7","11.5","0.7","168.2","3.5","13890","1.1","42.0","-25.0"
"182.800","89.5498","15","0.1995","0.0304","-0.1189","3.6191","4.5050","151.8301","4.6000","0.1200","316.3662","44.98566400","4.85408398","71.7","0.59","0.22","0.74","-11.6","19.0","-1.3","169.2","3.5","13903","1.0","42.1","-25.2"
"182.850","89.8610","15","0.2204","0.0437","-0.1074","3.9604","4.9734","151.8343","4.6000","0.1200","287.5653","44.98567531","4.85408520","71.8","0.63","0.23","0.77","-3.6","8.9","-2.0","170.1","3.5","13929","1.2","42.0","-25.5"
"182.900","89.8323","15","0.2374","0.0625","-0.0924","4.2127","5.3532","151.8600","4.6000","0.1200","267.0796","44.98568649","4.85408645","71.9","0.67","0.22","0.80","3.9","-3.1","-1.6","171.1","3.5","13942","1.2","42.0","-25.8"
"182.950","89.9413","15","0.2604","0.0611","-0.0925","4.3554","5.8632","151.8606","4.6000","0.1200","244.1448","44.98569771","4.85408772","72.0","0.66","0.24","0.81","-6.5","1.4","-1.2","172.0","3.5","13955","1.1","41.9","-26.1"
"183.000","89.9869","15","0.2945","0.0532","-0.0953","4.6456","6.6250","151.8464","4.6000","0.1200","216.1805","44.98570897","4.85408900","72.2","0.65","0.26","0.79","-13.9","0.6","-0.3","173.0","3.5","13957","1.1","41.8","-26.4"
"183.050","89.9279","14","0.3058","0.0209","-0.0908","5.0622","6.8720","151.8341","4.6000","0.1200","208.2708","44.98572022","4.85409054","72.3","0.67","0.29","0.80","-12.5","-4.5","-1.9","173.9","3.5","13979","1.4","41.8","-26.6"
"183.100","90.1030","14","0.3333","0.0121","-0.0915","5.3802","7.4860","151.8406","4.6000","0.1200","191.5622","44.98573145","4.85409200","72.4","0.69","0.33","0.82","-11.7","-13.2","-7.6","174.9","3.5","13990","1.7","41.7","-27.0"
"183.150","90.1659","15","0.3527","0.0162","-0.0732","5.8710","7.9218","151.8550","4.6000","0.1145","181.1510","44.98574268","4.85409371","72.5","0.67","0.35","0.83","-13.7","-2.0","-7.7","175.8","3.5","14008","2.1","41.7","-27.4"
"183.200","90.2116","15","0.3800","0.0191","-0.0606","6.2954","8.5305","151.8646","4.6000","0.1180","168.3096","44.98575394","4.85409561","72.7","0.69","0.38","0.82","-8.8","6.2","-6.7","176.8","3.5","14017","2.3","41.6","-27.8"
"183.250","90.1566","14","0.3972","0.0239","-0.0396","6.7320","8.9147","151.8787","4.6000","0.1200","160.9578","44.98576510","4.85409763","72.8","0.68","0.40","0.82","-1.8","-0.3","-6.3","177.7","3.5","14041","2.3","41.5","-28.3"
"183.300","90.0838","14","0.3924","0.0345","-0.0466","7.1350","8.8018","151.8924","4.6000","0.1200","162.8899","44.98577631","4.85409972","72.9","0.66","0.39","0.81","-1.9","12.5","-4.5","178.7","3.5","14038","2.1","41.5","-28.7"
"183.350","90.2054","14","0.4040","0.0454","-0.0226","7.6771","9.0575","151.9155","4.6000","0.1255","158.5051","44.98578755","4.85410200","73.0","0.62","0.37","0.77","1.3","8.3","-3.9","179.6","3.5","14053","2.0","41.5","-29.1"
"183.400","90.3186","14","0.4025","0.0407","0.0095","8.1130","9.0160","151.9354","4.6000","0.1220","159.4356","44.98579872","4.85410436","73.2","0.61","0.36","0.76","-4.1","2.7","-4.7","180.6","3.5","14055","1.8","41.6","-29.5"
"183.450","90.4785","14","0.3906","0.0499","0.0044","8.5049","8.7416","151.9543","4.6000","0.1205","164.7305","44.98580997","4.85410686","73.4","0.59","0.35","0.74","-6.6","6.9","-1.3","181.5","3.5","14053","1.7","41.6","-29.9"
"183.500","90.7130","14","0.3922","0.0561","0.0203","8.8351","8.7678","151.9549","4.6000","0.1300","164.6645","44.98582126","4.85410941","73.5","0.61","0.35","0.73","-1.5","-1.0","-2.2","182.5","3.5","14068","1.7","41.7","-30.4"
"183.550","90.6892","14","0.3957","0.0452","0.0244","9.2451","8.8387","151.9678","4.6000","0.1300","163.3002","44.98583250","4.85411208","73.6","0.62","0.36","0.74","-7.0","-10.1","-6.9","183.4","3.5","14074","1.7","41.8","-30.8"
"183.600","90.6855","14","0.3810","0.0448","0.0507","9.8085","8.5026","151.9855","4.6000","0.1300","169.7476","44.98584369","4.85411502","73.8","0.62","0.39","0.73","-11.4","-8.5","-7.2","184.4","3.5","14068","1.8","41.8","-31.2"
"183.650","90.7593","14","0.3947","0.0435","0.0458","10.2757","8.7999","151.9829","4.6000","0.1300","164.1468","44.98585488","4.85411791","73.9","0.61","0.40","0.74","-7.7","-9.8","-7.8","184.8","3.5","14074","1.9","41.9","-31.7"
"183.700","90.8121","14","0.3962","0.0369","0.0489","10.7439","8.8271","152.0016","4.6000","0.1300","163.7357","44.98586600","4.85412098","74.0","0.61","0.39","0.74","-3.0","12.1","-6.2","185.0","3.5","14091","1.9","41.9","-32.1"
"183.750","90.9063","14","0.3794","0.0403","0.0429","11.1642","8.4474","152.0028","4.6000","0.1300","171.2732","44.98587714","4.85412424","74.2","0.61","0.38","0.74","-3.7","12.4","-5.0","185.1","3.5","14108","1.9","41.9","-32.4"
"183.800","91.0044","14","0.3719","0.0422","0.0459","11.5442","8.2729","152.0123","4.6000","0.1300","175.0751","44.98588833","4.85412761","74.4","0.63","0.37","0.75","-0.7","0.0","-5.0","185.2","3.5","14116","1.9","42.0","-32.7"
"183.850","91.0577","14","0.3728","0.0544","0.0600","11.8321","8.2868","152.0206","4.6000","0.1300","174.8844","44.98589945","4.85413096","74.5","0.65","0.35","0.78","-3.5","-0.5","-3.3","185.4","3.5","14121","1.7","41.9","-33.0"
"183.900","91.0266","14","0.3400","0.0609","0.0814","12.2791","7.5499","152.0460","4.6000","0.1300","191.8873","44.98591060","4.85413447","74.6","0.65","0.32","0.78","-3.3","-10.9","-2.4","185.5","3.5","14132","1.7","41.9","-33.2"
"183.950","91.2645","15","0.3226","0.0637","0.0844","12.6441","7.1550","152.0480","4.6000","0.1300","203.0079","44.98592178","4.85413812","74.8","0.63","0.28","0.77","-2.3","-7.2","-4.0","185.7","3.5","14136","1.7","41.9","-33.4"
"184.000","91.5713","15","0.3082","0.0717","0.0800","13.0948","6.8282","152.0511","4.6000","0.1220","213.4375","44.98593304","4.85414188","74.9","0.63","0.26","0.76","-1.6","-10.7","-4.8","185.8","3.5","14139","1.8","41.9","-33.7"
"184.050","91.6136","15","0.2958","0.0511","0.0907","13.3667","6.5441","152.0664","4.6000","0.1200","222.8083","44.98594420","4.85414580","75.0","0.62","0.26","0.76","-5.8","-14.1","-5.4","185.9","3.5","14148","1.7","42.0","-33.9"
"184.100","91.6351","15","0.2923","0.0420","0.1092","13.5831","6.4605","152.0891","4.6000","0.1200","225.7430","44.98595534","4.85414962","75.2","0.63","0.27","0.75","-6.5","-21.3","-5.0","186.1","3.5","14159","1.8","42.0","-34.2"
"184.150","91.6130","15","0.2802","0.0392","0.0832","13.9724","6.1868","152.0710","4.6000","0.1200","235.6741","44.98596640","4.85415360","75.3","0.64","0.26","0.75","-0.7","-15.6","-3.7","186.2","3.5","14175","1.9","42.0","-34.5"
"184.200","91.6407","15","0.2699","0.0319","0.0831","14.3339","5.9551","152.0774","4.6000","0.1200","244.9192","44.98597746","4.85415765","75.5","0.64","0.25","0.76","0.7","-17.9","-2.5","186.3","3.5","14179","1.9","41.9","-34.7"
"184.250","91.6770","15","0.2610","0.0217","0.1111","14.5345","5.7565","152.1098","4.6000","0.1200","253.4690","44.98598859","4.85416176","75.6","0.62","0.25","0.76","-3.8","-19.6","-2.9","186.5","3.5","14192","1.8","41.7","-34.9"
"184.300","91.7871","15","0.2469","0.0204","0.1224","14.8784","5.4423","152.1190","4.6000","0.1200","268.4218","44.98599972","4.85416603","75.6","0.62","0.23","0.75","-0.9","-3.6","-3.0","186.6","3.5","14201","1.7","41.7","-35.1"
"184.350","91.8248","15","0.2402","0.0129","0.1060","15.1251","5.2936","152.1053","4.6000","0.1200","276.0745","44.98601082","4.85417032","75.8","0.61","0.21","0.73","5.3","-10.4","-7.0","186.8","3.5","14208","1.6","41.7","-35.4"
"184.400","91.8134","15","0.2407","0.0050","0.0938","15.2583","5.3024","152.0964","4.6000","0.1200","275.5862","44.98602187","4.85417460","75.9","0.64","0.22","0.73","-1.9","-5.7","-9.1","186.9","3.5","14211","1.4","41.8","-35.7"
"184.450","91.8109","15","0.2330","0.0234","0.1071","15.5534","5.1336","152.1101","4.6000","0.1200","284.6365","44.98603286","4.85417900","76.0","0.66","0.23","0.76","-4.6","-9.7","-7.2","187.0","3.5","14226","1.3","41.8","-36.0"
"184.500","92.0144","15","0.2211","0.0385","0.1085","15.8928","4.8685","152.1184","4.6000","0.1200","300.8006","44.98604404","4.85418360","76.1","0.67","0.23","0.77","-4.1","-1.8","-7.4","187.2","3.5","14237","1.2","41.8","-36.2"
"184.550","91.9831","15","0.1970","0.0288","0.1116","16.1408","4.3350","152.1273","4.6000","0.1200","337.7049","44.98605509","4.85418812","76.3","0.66","0.21","0.76","3.1","0.2","-6.8","187.3","3.5","14236","1.1","41.7","-36.4"
"184.600","91.9604","15","0.1799","0.0227","0.1088","16.3147","3.9556","152.1236","4.6000","0.1200","370.0028","44.98606605","4.85419265","76.4","0.66","0.18","0.76","5.2","3.3","0.5","187.4","3.5","14242","1.0","41.7","-36.6"
"184.650","92.0982","15","0.1708","0.0408","0.1027","16.5176","3.7546","152.1303","4.6000","0.1300","390.3969","44.98607720","4.85419738","76.5","0.66","0.16","0.76","-0.2","8.6","8.0","187.2","3.5","14249","0.7","41.7","-36.9"
"184.700","92.1245","15","0.1510","0.0459","0.1154","16.6501","3.3156","152.1414","4.6000","0.1300","442.2139","44.98608823","4.85420212","76.7","0.66","0.14","0.75","0.3","3.3","2.9","186.6","3.5","14261","0.4","41.7","-37.0"
"184.750","92.1503","15","0.1265","0.0427","0.1172","16.7868","2.7767","152.1524","4.6000","0.1300","528.1931","44.98609926","4.85420686","76.8","0.65","0.13","0.76","-1.0","-3.8","-7.4","186.1","3.5","14262","0.2","41.7","-37.1"
"184.800","92.3403","15","0.1260","0.0396","0.1360","16.8933","2.7620","152.1691","4.6000","0.1300","532.0947","44.98611035","4.85421160","76.9","0.65","0.13","0.75","-6.0","3.8","-7.3","185.6","3.5","14267","0.2","41.7","-37.3"
"184.850","92.4388","15","0.1105","0.0225","0.1336","17.0157","2.4208","152.1674","4.6000","0.1295","607.7436","44.98612139","4.85421648","77.0","0.65","0.11","0.74","-2.6","0.1","-1.2","185.0","3.5","14274","0.2","41.7","-37.5"
